Request: {}
Malicious: True
----------------------------------------
Request: {}
Malicious: True
----------------------------------------
2025-07-13 13:53:30,083 - INFO - Action: ALLOW | URL: https://www.bing.com/qbox?query=&language=en-US&pt=EdgBox&cvid=59cfc62ae843475eb73f196fb8c48f7a&oit=0&pgcl=22&richanswersentity=1 | IP: 
2025-07-13 15:22:55,869 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:22:55,900 - INFO - Action: ALLOW | URL: https://ab.chatgpt.com/v1/rgstr?k=client-nb0qtYlZuy2tCMN5s5ncnuIBCJncjRViT0IzFm7GqST&st=javascript-client&sv=3.17.0&t=1752402175817&sid=76f6466e-c53f-4d07-a5d0-c132b8be1fba&ec=3&gz=1 | IP: 
2025-07-13 15:22:55,904 - INFO - Action: ALLOW | URL: https://ab.chatgpt.com/v1/rgstr?k=client-nb0qtYlZuy2tCMN5s5ncnuIBCJncjRViT0IzFm7GqST&st=javascript-client&sv=3.17.0&t=1752402175817&sid=76f6466e-c53f-4d07-a5d0-c132b8be1fba&ec=3&gz=1 | IP: 
2025-07-13 15:22:55,951 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:22:55,955 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:22:56,244 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:22:56,247 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:22:56,541 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:22:56,545 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:22:56,595 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:22:56,599 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:22:57,069 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:22:57,073 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:22:57,188 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:22:57,191 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:22:57,964 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:22:57,967 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:22:58,547 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:22:58,550 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:22:58,863 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:22:58,867 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:00,096 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:23:00,100 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:23:00,487 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:00,490 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:00,697 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/statsc/flush | IP: 
2025-07-13 15:23:00,703 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/statsc/flush | IP: 
2025-07-13 15:23:01,019 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:23:01,022 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:23:01,559 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:23:01,562 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:23:02,978 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:02,982 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:03,504 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:03,507 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:04,067 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:23:04,070 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:23:05,100 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:05,103 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:05,554 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:05,561 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:23:06,374 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:23:06,377 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=ad25f84e-beb7-4085-8e41-54e37a971546 | IP: 
2025-07-13 15:23:07,173 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:07,177 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:08,132 - INFO - Action: ALLOW | URL: https://chatgpt.com/backend-api/f/conversation | IP: 
2025-07-13 15:23:08,136 - INFO - Action: ALLOW | URL: https://chatgpt.com/backend-api/f/conversation | IP: 
2025-07-13 15:23:08,597 - INFO - Action: ALLOW | URL: https://aefd.nelreports.net/api/report?cat=bingth&ndcParam=QWthbWFp | IP: 
2025-07-13 15:23:08,601 - INFO - Action: ALLOW | URL: https://aefd.nelreports.net/api/report?cat=bingth&ndcParam=QWthbWFp | IP: 
2025-07-13 15:23:08,859 - INFO - Action: ALLOW | URL: https://aefd.nelreports.net/api/report?cat=bingth&ndcParam=QWthbWFp | IP: 
2025-07-13 15:23:08,866 - INFO - Action: ALLOW | URL: https://aefd.nelreports.net/api/report?cat=bingth&ndcParam=QWthbWFp | IP: 
2025-07-13 15:23:15,847 - INFO - Action: ALLOW | URL: https://ab.chatgpt.com/v1/rgstr?k=client-nb0qtYlZuy2tCMN5s5ncnuIBCJncjRViT0IzFm7GqST&st=javascript-client&sv=3.17.0&t=1752402195776&sid=76f6466e-c53f-4d07-a5d0-c132b8be1fba&ec=1&gz=1 | IP: 
2025-07-13 15:23:15,852 - INFO - Action: ALLOW | URL: https://ab.chatgpt.com/v1/rgstr?k=client-nb0qtYlZuy2tCMN5s5ncnuIBCJncjRViT0IzFm7GqST&st=javascript-client&sv=3.17.0&t=1752402195776&sid=76f6466e-c53f-4d07-a5d0-c132b8be1fba&ec=1&gz=1 | IP: 
2025-07-13 15:23:24,743 - INFO - Action: ALLOW | URL: https://chatgpt.com/backend-api/lat/r | IP: 
2025-07-13 15:23:24,747 - INFO - Action: ALLOW | URL: https://chatgpt.com/backend-api/lat/r | IP: 
2025-07-13 15:23:24,872 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:24,876 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:24,912 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:24,917 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:24,929 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:24,934 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:25,330 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:23:25,334 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:23:25,702 - INFO - Action: ALLOW | URL: https://ab.chatgpt.com/v1/rgstr?k=client-nb0qtYlZuy2tCMN5s5ncnuIBCJncjRViT0IzFm7GqST&st=javascript-client&sv=3.17.0&t=1752402205625&sid=76f6466e-c53f-4d07-a5d0-c132b8be1fba&ec=4&gz=1 | IP: 
2025-07-13 15:23:25,706 - INFO - Action: ALLOW | URL: https://ab.chatgpt.com/v1/rgstr?k=client-nb0qtYlZuy2tCMN5s5ncnuIBCJncjRViT0IzFm7GqST&st=javascript-client&sv=3.17.0&t=1752402205625&sid=76f6466e-c53f-4d07-a5d0-c132b8be1fba&ec=4&gz=1 | IP: 
2025-07-13 15:23:25,731 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:25,736 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:25,754 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:25,759 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/v1/t | IP: 
2025-07-13 15:23:25,897 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:23:25,904 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:23:26,174 - INFO - Action: ALLOW | URL: https://browser-intake-datadoghq.com/api/v2/logs?ddsource=browser&ddtags=sdk_version%3A5.34.1%2Capi%3Abeacon%2Cenv%3Aprod%2Cservice%3Achatgpt-web%2Cversion%3Aa3ddb28e5ce81f34f40ddaf586e9dfff7591260c&dd-api-key=pub1f79f8ac903a5872ae5f53026d20a77c&dd-evp-origin-version=5.34.1&dd-evp-origin=browser&dd-request-id=a75113d5-6d86-4932-aba7-fca63c66d8e8 | IP: 
2025-07-13 15:23:26,178 - INFO - Action: ALLOW | URL: https://browser-intake-datadoghq.com/api/v2/logs?ddsource=browser&ddtags=sdk_version%3A5.34.1%2Capi%3Abeacon%2Cenv%3Aprod%2Cservice%3Achatgpt-web%2Cversion%3Aa3ddb28e5ce81f34f40ddaf586e9dfff7591260c&dd-api-key=pub1f79f8ac903a5872ae5f53026d20a77c&dd-evp-origin-version=5.34.1&dd-evp-origin=browser&dd-request-id=a75113d5-6d86-4932-aba7-fca63c66d8e8 | IP: 
2025-07-13 15:23:27,249 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:23:27,261 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:23:38,467 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/statsc/flush | IP: 
2025-07-13 15:23:38,470 - INFO - Action: ALLOW | URL: https://chatgpt.com/ces/statsc/flush | IP: 
2025-07-13 15:23:41,178 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:23:41,181 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:23:44,596 - INFO - Action: ALLOW | URL: https://api2.cursor.sh/extensions-control | IP: 
2025-07-13 15:23:44,599 - INFO - Action: ALLOW | URL: https://api2.cursor.sh/extensions-control | IP: 
2025-07-13 15:23:45,249 - WARNING - Action: BLOCK | URL: https://chatgpt.com/backend-api/conversation/implicit_message_feedback | IP:  | Reason: BLOCKED | Score: 5 | Reasons: ['XSS pattern in header', 'XSS pattern in body']
2025-07-13 15:23:45,252 - WARNING - Action: BLOCK | URL: https://chatgpt.com/backend-api/conversation/implicit_message_feedback | IP: 
2025-07-13 15:23:49,119 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:23:49,125 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:23:49,536 - INFO - Action: ALLOW | URL: https://sb.scorecardresearch.com/b?rn=1752402229383&c1=2&c2=3000001&cs_ucfr=1&c7=https%3A%2F%2Fntp.msn.com%2Fedge%2Fntp%3Flocale%3Den-US%26title%3DNew%2Btab%26dsp%3D1%26sp%3DBing%26feed_dis%3Dalways%26en_widget_reg%3Dfalse%26prerender%3D1%26PC%3DU531%26ocid%3Dmsedgntp%26content%3D1%26mkt%3Den-xl&c8=New+tab&c9=&cs_fpid=04489FBC4A856FC60FE689A54B066EDE&cs_fpit=o&cs_fpdm=*null&cs_fpdt=*null | IP: 
2025-07-13 15:23:49,544 - INFO - Action: ALLOW | URL: https://sb.scorecardresearch.com/b?rn=1752402229383&c1=2&c2=3000001&cs_ucfr=1&c7=https%3A%2F%2Fntp.msn.com%2Fedge%2Fntp%3Flocale%3Den-US%26title%3DNew%2Btab%26dsp%3D1%26sp%3DBing%26feed_dis%3Dalways%26en_widget_reg%3Dfalse%26prerender%3D1%26PC%3DU531%26ocid%3Dmsedgntp%26content%3D1%26mkt%3Den-xl&c8=New+tab&c9=&cs_fpid=04489FBC4A856FC60FE689A54B066EDE&cs_fpit=o&cs_fpdm=*null&cs_fpdt=*null | IP: 
2025-07-13 15:23:49,728 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:23:49,732 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:23:49,939 - INFO - Action: ALLOW | URL: https://assets.msn.com/service/news/feed/pages/weblayout?User=m-04489FBC4A856FC60FE689A54B066EDE&activityId=134CA29A-6859-47CC-8D21-2FBA92157057&adminDisabled=false&adoffsets=c1:-1,c2:-1,c3:-1,c4:-1&adsTimeout=600&apikey=1hYoJsIRvPEnSkk0hlnJF2092mHqiz7xFenIFKa9uc&apptype=edgeChromium&audienceMode=adult&backgroundImageIsSet=false&cm=en-xl&colstatus=c1:0,c2:0,c3:0,c4:0&column=c4&colwidth=300&contentType=article,video,slideshow,webcontent&cookieWallPresent=false&copilotApiSupported=true&dprValue=1.5&duotone=true&edgExpMask=633318697664769&inEdgeFeatures=false&it=app&l3v=2&layout=c4&memory=8&mobile=false&newDevFreTime=1751092810175&newProfFreTime=1751092810148&newsSkip=0&newsTop=48&ocid=anaheim-ntp-feeds&pgc=299&pgname=default&pgtype=ntp&promotion=1751365214954_f_1_0&revertTimes=0&scn=APP_ANON&timeOut=1000&vpSize=1272x564&wposchema=byregion | IP: 
2025-07-13 15:23:49,947 - INFO - Action: ALLOW | URL: https://assets.msn.com/service/news/feed/pages/weblayout?User=m-04489FBC4A856FC60FE689A54B066EDE&activityId=134CA29A-6859-47CC-8D21-2FBA92157057&adminDisabled=false&adoffsets=c1:-1,c2:-1,c3:-1,c4:-1&adsTimeout=600&apikey=1hYoJsIRvPEnSkk0hlnJF2092mHqiz7xFenIFKa9uc&apptype=edgeChromium&audienceMode=adult&backgroundImageIsSet=false&cm=en-xl&colstatus=c1:0,c2:0,c3:0,c4:0&column=c4&colwidth=300&contentType=article,video,slideshow,webcontent&cookieWallPresent=false&copilotApiSupported=true&dprValue=1.5&duotone=true&edgExpMask=633318697664769&inEdgeFeatures=false&it=app&l3v=2&layout=c4&memory=8&mobile=false&newDevFreTime=1751092810175&newProfFreTime=1751092810148&newsSkip=0&newsTop=48&ocid=anaheim-ntp-feeds&pgc=299&pgname=default&pgtype=ntp&promotion=1751365214954_f_1_0&revertTimes=0&scn=APP_ANON&timeOut=1000&vpSize=1272x564&wposchema=byregion | IP: 
2025-07-13 15:23:50,007 - INFO - Action: ALLOW | URL: https://c.msn.com/c.gif?rnd=1752402229382&udc=true&pg.n=default&pg.t=ntp&pg.c=299&pg.p=anaheim&rf=&tp=https%3A%2F%2Fntp.msn.com%2Fedge%2Fntp%3Flocale%3Den-US%26title%3DNew%2520tab%26dsp%3D1%26sp%3DBing%26feed_dis%3Dalways%26en_widget_reg%3Dfalse%26prerender%3D1%26PC%3DU531%26ocid%3Dmsedgntp&cvs=Browser&di=340&st.dpt=&st.sdpt=antp&subcvs=homepage&lng=en-xl&rid=134ca29a685947cc8d212fba92157057&activityId=134ca29a685947cc8d212fba92157057&d.imd=false&scr=1280x720&anoncknm=app_anon&issso=&aadState=0 | IP: 
2025-07-13 15:23:50,016 - INFO - Action: ALLOW | URL: https://c.msn.com/c.gif?rnd=1752402229382&udc=true&pg.n=default&pg.t=ntp&pg.c=299&pg.p=anaheim&rf=&tp=https%3A%2F%2Fntp.msn.com%2Fedge%2Fntp%3Flocale%3Den-US%26title%3DNew%2520tab%26dsp%3D1%26sp%3DBing%26feed_dis%3Dalways%26en_widget_reg%3Dfalse%26prerender%3D1%26PC%3DU531%26ocid%3Dmsedgntp&cvs=Browser&di=340&st.dpt=&st.sdpt=antp&subcvs=homepage&lng=en-xl&rid=134ca29a685947cc8d212fba92157057&activityId=134ca29a685947cc8d212fba92157057&d.imd=false&scr=1280x720&anoncknm=app_anon&issso=&aadState=0 | IP: 
2025-07-13 15:23:50,047 - INFO - Action: ALLOW | URL: https://edge.microsoft.com/sync/v1/feeds/me/syncEntities/command/?client=Chromium&client_id=6FVeQquZso0SIlsweFMEXw%3D%3D | IP: 
2025-07-13 15:23:50,057 - INFO - Action: ALLOW | URL: https://edge.microsoft.com/sync/v1/feeds/me/syncEntities/command/?client=Chromium&client_id=6FVeQquZso0SIlsweFMEXw%3D%3D | IP: 
2025-07-13 15:23:50,108 - INFO - Action: ALLOW | URL: https://www.bing.com/qbox?query=&language=en-US&pt=EdgBox&cvid=c63eca84e9924e7088f1e44e50a8639b&oit=0&richanswersentity=1 | IP: 
2025-07-13 15:23:50,112 - INFO - Action: ALLOW | URL: https://www.bing.com/qbox?query=&language=en-US&pt=EdgBox&cvid=c63eca84e9924e7088f1e44e50a8639b&oit=0&richanswersentity=1 | IP: 
2025-07-13 15:23:50,128 - INFO - Action: ALLOW | URL: https://www.bing.com/qbox?query=&language=en-US&pt=EdgBox&cvid=c63eca84e9924e7088f1e44e50a8639b&oit=0&pgcl=1&richanswersentity=1 | IP: 
2025-07-13 15:23:50,134 - INFO - Action: ALLOW | URL: https://www.bing.com/qbox?query=&language=en-US&pt=EdgBox&cvid=c63eca84e9924e7088f1e44e50a8639b&oit=0&pgcl=1&richanswersentity=1 | IP: 
2025-07-13 15:23:50,280 - INFO - Action: ALLOW | URL: https://browser.events.data.msn.com/OneCollector/1.0?cors=true&content-type=application/x-json-stream&client-id=NO_AUTH&client-version=1DS-Web-JS-3.2.8&apikey=0ded60c75e44443aa3484c42c1c43fe8-9fc57d3f-fdac-4bcf-b927-75eafe60192e-7279&upload-time=1752402229353&ext.intweb.msfpc=GUID%3D690c0269ad8245e0837d6e59f1505bb5%26HASH%3D690c%26LV%3D202506%26V%3D4%26LU%3D1751314270659&time-delta-to-apply-millis=use-collector-delta&w=0&NoResponseBody=true | IP: 
2025-07-13 15:23:50,283 - INFO - Action: ALLOW | URL: https://browser.events.data.msn.com/OneCollector/1.0?cors=true&content-type=application/x-json-stream&client-id=NO_AUTH&client-version=1DS-Web-JS-3.2.8&apikey=0ded60c75e44443aa3484c42c1c43fe8-9fc57d3f-fdac-4bcf-b927-75eafe60192e-7279&upload-time=1752402229353&ext.intweb.msfpc=GUID%3D690c0269ad8245e0837d6e59f1505bb5%26HASH%3D690c%26LV%3D202506%26V%3D4%26LU%3D1751314270659&time-delta-to-apply-millis=use-collector-delta&w=0&NoResponseBody=true | IP: 
2025-07-13 15:23:50,291 - INFO - Action: ALLOW | URL: https://browser.events.data.msn.com/OneCollector/1.0?cors=true&content-type=application/x-json-stream&client-id=NO_AUTH&client-version=1DS-Web-JS-3.2.8&apikey=0ded60c75e44443aa3484c42c1c43fe8-9fc57d3f-fdac-4bcf-b927-75eafe60192e-7279&upload-time=1752402229358&ext.intweb.msfpc=GUID%3D690c0269ad8245e0837d6e59f1505bb5%26HASH%3D690c%26LV%3D202506%26V%3D4%26LU%3D1751314270659&w=0&NoResponseBody=true | IP: 
2025-07-13 15:23:50,295 - INFO - Action: ALLOW | URL: https://browser.events.data.msn.com/OneCollector/1.0?cors=true&content-type=application/x-json-stream&client-id=NO_AUTH&client-version=1DS-Web-JS-3.2.8&apikey=0ded60c75e44443aa3484c42c1c43fe8-9fc57d3f-fdac-4bcf-b927-75eafe60192e-7279&upload-time=1752402229358&ext.intweb.msfpc=GUID%3D690c0269ad8245e0837d6e59f1505bb5%26HASH%3D690c%26LV%3D202506%26V%3D4%26LU%3D1751314270659&w=0&NoResponseBody=true | IP: 
2025-07-13 15:23:50,305 - INFO - Action: ALLOW | URL: https://browser.events.data.msn.com/OneCollector/1.0?cors=true&content-type=application/x-json-stream&client-id=NO_AUTH&client-version=1DS-Web-JS-3.2.8&apikey=0ded60c75e44443aa3484c42c1c43fe8-9fc57d3f-fdac-4bcf-b927-75eafe60192e-7279&upload-time=1752402229381&ext.intweb.msfpc=GUID%3D690c0269ad8245e0837d6e59f1505bb5%26HASH%3D690c%26LV%3D202506%26V%3D4%26LU%3D1751314270659&w=0&NoResponseBody=true | IP: 
2025-07-13 15:23:50,308 - INFO - Action: ALLOW | URL: https://browser.events.data.msn.com/OneCollector/1.0?cors=true&content-type=application/x-json-stream&client-id=NO_AUTH&client-version=1DS-Web-JS-3.2.8&apikey=0ded60c75e44443aa3484c42c1c43fe8-9fc57d3f-fdac-4bcf-b927-75eafe60192e-7279&upload-time=1752402229381&ext.intweb.msfpc=GUID%3D690c0269ad8245e0837d6e59f1505bb5%26HASH%3D690c%26LV%3D202506%26V%3D4%26LU%3D1751314270659&w=0&NoResponseBody=true | IP: 
2025-07-13 15:23:50,317 - INFO - Action: ALLOW | URL: https://browser.events.data.msn.com/OneCollector/1.0?cors=true&content-type=application/x-json-stream&client-id=NO_AUTH&client-version=1DS-Web-JS-3.2.8&apikey=0ded60c75e44443aa3484c42c1c43fe8-9fc57d3f-fdac-4bcf-b927-75eafe60192e-7279&upload-time=1752402229376&ext.intweb.msfpc=GUID%3D690c0269ad8245e0837d6e59f1505bb5%26HASH%3D690c%26LV%3D202506%26V%3D4%26LU%3D1751314270659&w=0&NoResponseBody=true | IP: 
2025-07-13 15:23:50,320 - INFO - Action: ALLOW | URL: https://browser.events.data.msn.com/OneCollector/1.0?cors=true&content-type=application/x-json-stream&client-id=NO_AUTH&client-version=1DS-Web-JS-3.2.8&apikey=0ded60c75e44443aa3484c42c1c43fe8-9fc57d3f-fdac-4bcf-b927-75eafe60192e-7279&upload-time=1752402229376&ext.intweb.msfpc=GUID%3D690c0269ad8245e0837d6e59f1505bb5%26HASH%3D690c%26LV%3D202506%26V%3D4%26LU%3D1751314270659&w=0&NoResponseBody=true | IP: 
2025-07-13 15:23:50,775 - INFO - Action: ALLOW | URL: https://assets.msn.com/service/news/feed/pages/weblayout?User=m-04489FBC4A856FC60FE689A54B066EDE&activityId=134CA29A-6859-47CC-8D21-2FBA92157057&adminDisabled=false&adoffsets=c1:-1,c2:-1,c3:-1,c4:-1&adsTimeout=600&apikey=1hYoJsIRvPEnSkk0hlnJF2092mHqiz7xFenIFKa9uc&apptype=edgeChromium&audienceMode=adult&backgroundImageIsSet=false&cm=en-xl&colstatus=c1:0,c2:0,c3:0,c4:0&column=c4&colwidth=300&contentType=article,video,slideshow,webcontent&cookieWallPresent=false&copilotApiSupported=true&dprValue=1.5&duotone=true&edgExpMask=633318697664769&inEdgeFeatures=false&it=app&l3v=2&layout=c4&memory=8&mobile=false&newDevFreTime=1751092810175&newProfFreTime=1751092810148&newsSkip=0&newsTop=48&ocid=anaheim-ntp-feeds&pgc=299&pgname=default&pgtype=ntp&promotion=1751365214954_f_1_0&revertTimes=0&scn=APP_ANON&timeOut=1000&vpSize=1272x564&wposchema=byregion | IP: 
2025-07-13 15:23:50,781 - INFO - Action: ALLOW | URL: https://assets.msn.com/service/news/feed/pages/weblayout?User=m-04489FBC4A856FC60FE689A54B066EDE&activityId=134CA29A-6859-47CC-8D21-2FBA92157057&adminDisabled=false&adoffsets=c1:-1,c2:-1,c3:-1,c4:-1&adsTimeout=600&apikey=1hYoJsIRvPEnSkk0hlnJF2092mHqiz7xFenIFKa9uc&apptype=edgeChromium&audienceMode=adult&backgroundImageIsSet=false&cm=en-xl&colstatus=c1:0,c2:0,c3:0,c4:0&column=c4&colwidth=300&contentType=article,video,slideshow,webcontent&cookieWallPresent=false&copilotApiSupported=true&dprValue=1.5&duotone=true&edgExpMask=633318697664769&inEdgeFeatures=false&it=app&l3v=2&layout=c4&memory=8&mobile=false&newDevFreTime=1751092810175&newProfFreTime=1751092810148&newsSkip=0&newsTop=48&ocid=anaheim-ntp-feeds&pgc=299&pgname=default&pgtype=ntp&promotion=1751365214954_f_1_0&revertTimes=0&scn=APP_ANON&timeOut=1000&vpSize=1272x564&wposchema=byregion | IP: 
2025-07-13 15:23:51,348 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
